sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Missouri,2020-07-13,-3.0,6.0,104.0,-14.0,-33.0,8.0,576.2857142857143
Missouri,2020-07-14,-4.0,5.0,117.0,-13.0,-34.0,8.0,599.5714285714286
Missouri,2020-07-15,2.0,6.0,55.0,-10.0,-32.0,7.0,644.2857142857143
Missouri,2020-07-16,-3.0,8.0,118.0,-8.0,-33.0,8.0,631.8571428571429
Missouri,2020-07-17,-2.0,1.0,131.0,-5.0,-25.0,7.0,661.2857142857143
Missouri,2020-07-18,-14.0,7.0,146.0,-4.0,-8.0,2.0,730.7142857142857
Missouri,2020-07-19,-6.0,6.0,97.0,-6.0,-11.0,1.0,807.2857142857143
Missouri,2020-07-20,-7.0,5.0,74.0,-16.0,-34.0,9.0,819.1428571428571
Missouri,2020-07-21,-7.0,3.0,82.0,-15.0,-35.0,9.0,848.0
Missouri,2020-07-22,3.0,7.0,75.0,-7.0,-31.0,6.0,907.0
Missouri,2020-07-23,-6.0,6.0,106.0,-11.0,-33.0,8.0,1039.7142857142858
Missouri,2020-07-24,-2.0,1.0,146.0,-5.0,-24.0,7.0,1151.7142857142858
Missouri,2020-07-25,-14.0,6.0,156.0,-4.0,-8.0,1.0,1208.7142857142858
Missouri,2020-07-26,-5.0,6.0,109.0,-5.0,-10.0,1.0,1261.857142857143
Missouri,2020-07-27,-7.0,3.0,56.0,-17.0,-34.0,9.0,1346.5714285714287
Missouri,2020-07-28,-6.0,3.0,111.0,-14.0,-34.0,8.0,1437.2857142857142
Missouri,2020-07-29,-2.0,0.0,37.0,-11.0,-33.0,7.0,1526.7142857142858
Missouri,2020-07-30,-7.0,2.0,62.0,-14.0,-34.0,9.0,1590.5714285714287
Missouri,2020-07-31,-1.0,1.0,98.0,-5.0,-25.0,7.0,1567.2857142857142
Missouri,2020-08-01,-11.0,8.0,147.0,-3.0,-9.0,1.0,1507.0
Missouri,2020-08-02,-3.0,7.0,111.0,-3.0,-10.0,1.0,1416.142857142857
Missouri,2020-08-03,0.0,8.0,104.0,-12.0,-34.0,7.0,1405.2857142857142
Missouri,2020-08-04,2.0,8.0,166.0,-9.0,-35.0,7.0,1322.4285714285713
Missouri,2020-08-05,4.0,5.0,107.0,-7.0,-32.0,5.0,1224.4285714285713
Missouri,2020-08-06,-4.0,5.0,128.0,-9.0,-34.0,7.0,1078.4285714285713
Missouri,2020-08-07,2.0,0.0,150.0,-4.0,-25.0,6.0,1008.0
Missouri,2020-08-08,-10.0,5.0,146.0,-4.0,-8.0,1.0,874.4285714285714
Missouri,2020-08-09,-2.0,5.0,87.0,-4.0,-11.0,1.0,1012.4285714285714
Missouri,2020-08-10,-6.0,0.0,57.0,-16.0,-34.0,8.0,1009.5714285714286
Missouri,2020-08-11,-3.0,2.0,87.0,-13.0,-35.0,8.0,979.2857142857143
Missouri,2020-08-12,4.0,4.0,69.0,-8.0,-32.0,5.0,1029.857142857143
Missouri,2020-08-13,-4.0,3.0,92.0,-10.0,-33.0,8.0,1059.142857142857
Missouri,2020-08-14,1.0,0.0,136.0,-3.0,-24.0,6.0,1127.2857142857142
Missouri,2020-08-15,-10.0,5.0,144.0,-3.0,-9.0,1.0,1288.2857142857142
Missouri,2020-08-16,0.0,6.0,125.0,-1.0,-10.0,0.0,1221.142857142857
Missouri,2020-08-17,-3.0,3.0,83.0,-14.0,-33.0,7.0,1238.4285714285713
Missouri,2020-08-18,-4.0,1.0,116.0,-13.0,-33.0,7.0,1211.7142857142858
Missouri,2020-08-19,4.0,3.0,83.0,-8.0,-31.0,4.0,1163.5714285714287
Missouri,2020-08-20,-4.0,3.0,106.0,-9.0,-32.0,7.0,1133.7142857142858
Missouri,2020-08-21,1.0,0.0,145.0,-4.0,-23.0,5.0,1099.142857142857
Missouri,2020-08-22,-10.0,5.0,156.0,-4.0,-7.0,1.0,1122.857142857143
Missouri,2020-08-23,-2.0,5.0,101.0,-5.0,-9.0,1.0,1085.7142857142858
Missouri,2020-08-24,-6.0,1.0,61.0,-17.0,-32.0,7.0,1045.857142857143
Missouri,2020-08-25,-7.0,0.0,78.0,-16.0,-33.0,7.0,1031.2857142857142
Missouri,2020-08-26,0.0,1.0,51.0,-10.0,-29.0,5.0,1055.2857142857142
Missouri,2020-08-27,-8.0,-1.0,77.0,-11.0,-30.0,7.0,1120.142857142857
Missouri,2020-08-28,-1.0,-4.0,110.0,-6.0,-20.0,5.0,1146.857142857143
Missouri,2020-08-29,-12.0,2.0,111.0,-7.0,-8.0,2.0,1133.2857142857142
Missouri,2020-08-30,-2.0,3.0,102.0,-5.0,-9.0,1.0,1225.7142857142858
Missouri,2020-08-31,-7.0,-1.0,44.0,-17.0,-31.0,7.0,1250.4285714285713
Missouri,2020-09-01,-5.0,2.0,55.0,-15.0,-32.0,7.0,1302.7142857142858
Missouri,2020-09-02,2.0,2.0,54.0,-9.0,-29.0,4.0,1307.2857142857142
Missouri,2020-09-03,-1.0,7.0,91.0,-6.0,-30.0,5.0,1290.857142857143
Missouri,2020-09-04,5.0,4.0,147.0,4.0,-23.0,3.0,1317.5714285714287
Missouri,2020-09-05,-8.0,8.0,173.0,-2.0,-14.0,0.0,1430.2857142857142
Missouri,2020-09-06,2.0,8.0,159.0,-9.0,-15.0,-1.0,1397.0
Missouri,2020-09-07,-7.0,1.0,132.0,-22.0,-71.0,15.0,1377.5714285714287
Missouri,2020-09-08,-9.0,0.0,66.0,-16.0,-33.0,7.0,1336.857142857143
Missouri,2020-09-09,0.0,1.0,47.0,-11.0,-29.0,4.0,1323.142857142857
Missouri,2020-09-10,-9.0,1.0,60.0,-13.0,-30.0,6.0,1283.0
Missouri,2020-09-11,-4.0,-5.0,100.0,-8.0,-20.0,4.0,1277.857142857143
Missouri,2020-09-12,-10.0,2.0,133.0,-4.0,-8.0,0.0,1276.0
Missouri,2020-09-13,-3.0,3.0,119.0,-5.0,-11.0,0.0,1330.4285714285713
Missouri,2020-09-14,-6.0,0.0,81.0,-16.0,-27.0,5.0,1391.2857142857142
Missouri,2020-09-15,-5.0,0.0,103.0,-13.0,-28.0,6.0,1469.0
Missouri,2020-09-16,0.0,0.0,67.0,-9.0,-27.0,3.0,1444.5714285714287
Missouri,2020-09-17,-7.0,0.0,97.0,-11.0,-27.0,6.0,1534.7142857142858
Missouri,2020-09-18,0.0,-3.0,127.0,-6.0,-17.0,4.0,1567.0
Missouri,2020-09-19,-7.0,4.0,162.0,-3.0,-8.0,-1.0,1483.142857142857
Missouri,2020-09-20,-3.0,4.0,113.0,-6.0,-11.0,0.0,1442.4285714285713
Missouri,2020-09-21,-7.0,0.0,73.0,-16.0,-29.0,6.0,1461.142857142857
Missouri,2020-09-22,-9.0,-1.0,80.0,-17.0,-29.0,7.0,1424.2857142857142
Missouri,2020-09-23,-3.0,0.0,50.0,-11.0,-26.0,4.0,1479.857142857143
Missouri,2020-09-24,-9.0,-2.0,76.0,-13.0,-26.0,7.0,1425.2857142857142
Missouri,2020-09-25,-2.0,-3.0,109.0,-7.0,-16.0,4.0,1451.4285714285713
Missouri,2020-09-26,-9.0,3.0,146.0,-6.0,-7.0,0.0,1499.7142857142858
Missouri,2020-09-27,-7.0,0.0,64.0,-10.0,-11.0,2.0,1508.857142857143
Missouri,2020-09-28,-9.0,0.0,40.0,-19.0,-27.0,7.0,1281.2857142857142
Missouri,2020-09-29,-9.0,-1.0,68.0,-16.0,-27.0,7.0,1342.2857142857142
Missouri,2020-09-30,0.0,1.0,50.0,-9.0,-26.0,4.0,1309.5714285714287
Missouri,2020-10-01,-5.0,5.0,61.0,-10.0,-25.0,5.0,1371.5714285714287
Missouri,2020-10-02,1.0,0.0,83.0,-5.0,-15.0,4.0,1301.142857142857
Missouri,2020-10-03,-9.0,4.0,83.0,-6.0,-9.0,1.0,1298.7142857142858
Missouri,2020-10-04,-2.0,5.0,73.0,-6.0,-12.0,0.0,1289.2857142857142
Missouri,2020-10-05,-7.0,1.0,45.0,-16.0,-27.0,6.0,1448.857142857143
Missouri,2020-10-06,-8.0,0.0,80.0,-15.0,-28.0,6.0,1403.0
Missouri,2020-10-07,-2.0,0.0,54.0,-9.0,-25.0,3.0,1362.5714285714287
Missouri,2020-10-08,-9.0,-1.0,76.0,-11.0,-25.0,6.0,1320.5714285714287
Missouri,2020-10-09,-1.0,-3.0,111.0,-5.0,-16.0,4.0,1395.2857142857142
Missouri,2020-10-10,-9.0,4.0,142.0,-4.0,-7.0,0.0,1875.0
Missouri,2020-10-11,-4.0,3.0,102.0,-5.0,-10.0,0.0,1685.5714285714287
Missouri,2020-10-12,-8.0,0.0,60.0,-17.0,-31.0,8.0,1544.5714285714287
Missouri,2020-10-13,-10.0,-2.0,81.0,-15.0,-27.0,7.0,1378.142857142857
Missouri,2020-10-14,-2.0,1.0,50.0,-8.0,-24.0,4.0,1861.142857142857
Missouri,2020-10-15,-8.0,2.0,47.0,-11.0,-25.0,7.0,1914.0
Missouri,2020-10-16,-1.0,-2.0,85.0,-5.0,-16.0,5.0,2252.0
Missouri,2020-10-17,-8.0,3.0,122.0,-3.0,-8.0,1.0,1780.857142857143
Missouri,2020-10-18,-8.0,0.0,27.0,-9.0,-13.0,2.0,1780.857142857143
Missouri,2020-10-19,-14.0,-3.0,-1.0,-19.0,-27.0,8.0,1981.5714285714287
Missouri,2020-10-20,-14.0,-4.0,14.0,-18.0,-27.0,8.0,2199.285714285714
Missouri,2020-10-21,-5.0,-1.0,9.0,-12.0,-24.0,5.0,1741.4285714285713
Missouri,2020-10-22,-7.0,1.0,88.0,-9.0,-25.0,6.0,1738.4285714285713
Missouri,2020-10-23,-5.0,-6.0,37.0,-10.0,-17.0,7.0,1372.2857142857142
Missouri,2020-10-24,-12.0,1.0,69.0,-8.0,-8.0,2.0,1828.4285714285713
Missouri,2020-10-25,-10.0,-1.0,22.0,-10.0,-12.0,2.0,2046.5714285714287
Missouri,2020-10-26,-19.0,-9.0,-22.0,-24.0,-28.0,10.0,1845.857142857143
Missouri,2020-10-27,-16.0,-6.0,-4.0,-20.0,-28.0,9.0,1870.2857142857142
Missouri,2020-10-28,-6.0,-3.0,-7.0,-14.0,-24.0,6.0,1966.142857142857
Missouri,2020-10-29,-11.0,-3.0,2.0,-17.0,-26.0,9.0,2138.5714285714284
Missouri,2020-10-30,1.0,0.0,65.0,-9.0,-16.0,5.0,2664.5714285714284
Missouri,2020-10-31,-11.0,10.0,95.0,-10.0,-7.0,0.0,2291.4285714285716
Missouri,2020-11-01,-9.0,-2.0,23.0,-14.0,-12.0,2.0,2073.285714285714
Missouri,2020-11-02,-10.0,-2.0,20.0,-20.0,-27.0,7.0,2452.0
Missouri,2020-11-03,4.0,6.0,94.0,-15.0,-30.0,6.0,2529.5714285714284
Missouri,2020-11-04,-7.0,-4.0,21.0,-14.0,-25.0,6.0,2627.285714285714
Missouri,2020-11-05,-12.0,-4.0,47.0,-15.0,-24.0,8.0,2697.5714285714284
Missouri,2020-11-06,-5.0,-8.0,67.0,-11.0,-15.0,6.0,3125.714285714286
Montana,2020-02-15,4.0,2.0,-8.0,2.0,0.0,0.0,0.0
Montana,2020-02-16,9.0,2.0,-1.0,8.0,0.0,0.0,0.0
Montana,2020-02-17,6.0,1.0,10.0,-2.0,-24.0,5.0,0.0
Montana,2020-02-18,-2.0,-1.0,-2.0,1.0,2.0,0.0,0.0
Montana,2020-02-19,1.0,1.0,3.0,3.0,2.0,0.0,0.0
Montana,2020-02-20,6.0,1.0,4.0,5.0,2.0,-1.0,0.0
Montana,2020-02-21,4.0,1.0,3.0,4.0,2.0,-1.0,0.0
Montana,2020-02-22,8.0,6.0,5.0,5.0,1.0,-1.0,0.0
Montana,2020-02-23,10.0,5.0,-6.0,8.0,3.0,0.0,0.0
Montana,2020-02-24,1.0,0.0,-9.0,3.0,3.0,0.0,0.0
Montana,2020-02-25,4.0,1.0,10.0,6.0,2.0,0.0,0.0
Montana,2020-02-26,9.0,3.0,-1.0,5.0,2.0,-1.0,0.0
Montana,2020-02-27,12.0,3.0,8.0,8.0,1.0,-1.0,0.0
Montana,2020-02-28,11.0,6.0,20.0,8.0,1.0,-1.0,0.0
Montana,2020-02-29,14.0,8.0,-4.0,12.0,1.0,-2.0,0.0
Montana,2020-03-01,18.0,10.0,-1.0,14.0,5.0,-1.0,0.0
Montana,2020-03-02,9.0,5.0,-1.0,6.0,4.0,-1.0,0.0
Montana,2020-03-03,10.0,9.0,13.0,11.0,1.0,-1.0,0.0
Montana,2020-03-04,8.0,7.0,1.0,7.0,2.0,0.0,0.0
Montana,2020-03-05,12.0,11.0,19.0,9.0,2.0,-1.0,0.0
Montana,2020-03-06,9.0,7.0,30.0,8.0,2.0,-1.0,0.0
Montana,2020-03-07,11.0,8.0,7.0,11.0,1.0,-1.0,0.0
Montana,2020-03-08,11.0,7.0,-8.0,12.0,2.0,0.0,0.0
Montana,2020-03-09,8.0,7.0,12.0,7.0,3.0,-1.0,0.0
Montana,2020-03-10,8.0,7.0,19.0,6.0,1.0,-1.0,0.0
Montana,2020-03-11,6.0,9.0,7.0,6.0,1.0,0.0,0.14285714285714285
Montana,2020-03-12,10.0,16.0,11.0,8.0,0.0,-1.0,0.14285714285714285
Montana,2020-03-13,0.0,20.0,-16.0,1.0,-3.0,2.0,0.14285714285714285
Montana,2020-03-14,-15.0,13.0,-44.0,-5.0,-6.0,4.0,0.14285714285714285
Montana,2020-03-15,-14.0,10.0,-31.0,0.0,-6.0,4.0,1.0
Montana,2020-03-16,-2.0,29.0,10.0,2.0,-16.0,5.0,1.0
Montana,2020-03-17,-19.0,16.0,28.0,0.0,-22.0,7.0,1.5714285714285714
Montana,2020-03-18,-27.0,5.0,10.0,-11.0,-26.0,10.0,1.5714285714285714
Montana,2020-03-19,-29.0,2.0,2.0,-14.0,-28.0,11.0,2.0
Montana,2020-03-20,-33.0,6.0,20.0,-16.0,-29.0,12.0,2.857142857142857
Montana,2020-03-21,-41.0,1.0,34.0,-13.0,-26.0,8.0,3.7142857142857144
Montana,2020-03-22,-39.0,-7.0,38.0,-20.0,-29.0,7.0,3.857142857142857
Montana,2020-03-23,-32.0,-5.0,31.0,-24.0,-31.0,11.0,4.285714285714286
Montana,2020-03-24,-35.0,-6.0,13.0,-22.0,-34.0,13.0,5.285714285714286
Montana,2020-03-25,-37.0,-9.0,8.0,-24.0,-36.0,14.0,7.571428571428571
Montana,2020-03-26,-33.0,2.0,21.0,-26.0,-36.0,14.0,10.714285714285714
Montana,2020-03-27,-35.0,8.0,8.0,-29.0,-36.0,15.0,14.285714285714286
Montana,2020-03-28,-59.0,-25.0,-2.0,-37.0,-36.0,13.0,17.142857142857142
Montana,2020-03-29,-51.0,-25.0,28.0,-37.0,-37.0,10.0,19.857142857142858
Montana,2020-03-30,-42.0,-19.0,19.0,-36.0,-40.0,14.0,21.0
Montana,2020-03-31,-45.0,-18.0,-6.0,-35.0,-42.0,17.0,22.142857142857142
Montana,2020-04-01,-47.0,-18.0,-22.0,-37.0,-44.0,18.0,23.285714285714285
Montana,2020-04-02,-45.0,-15.0,-11.0,-39.0,-44.0,18.0,22.0
Montana,2020-04-03,-44.0,-9.0,-9.0,-38.0,-42.0,19.0,20.142857142857142
Montana,2020-04-04,-49.0,-13.0,7.0,-37.0,-36.0,12.0,19.142857142857142
Montana,2020-04-05,-45.0,-17.0,23.0,-40.0,-36.0,9.0,18.142857142857142
Montana,2020-04-06,-37.0,-11.0,27.0,-37.0,-40.0,14.0,19.428571428571427
Montana,2020-04-07,-38.0,-11.0,39.0,-33.0,-43.0,15.0,18.428571428571427
Montana,2020-04-08,-37.0,-9.0,56.0,-33.0,-43.0,15.0,17.714285714285715
Montana,2020-04-09,-35.0,-6.0,78.0,-33.0,-43.0,14.0,17.285714285714285
Montana,2020-04-10,-38.0,-3.0,44.0,-34.0,-45.0,16.0,14.714285714285714
Montana,2020-04-11,-55.0,-11.0,-51.0,-46.0,-39.0,15.0,13.714285714285714
Montana,2020-04-12,-67.0,-37.0,-22.0,-52.0,-43.0,11.0,13.428571428571429
Montana,2020-04-13,-38.0,-15.0,6.0,-37.0,-40.0,15.0,11.142857142857142
Montana,2020-04-14,-38.0,-13.0,9.0,-35.0,-40.0,16.0,10.285714285714286
Montana,2020-04-15,-35.0,-10.0,-4.0,-35.0,-40.0,16.0,9.0
Montana,2020-04-16,-35.0,-6.0,30.0,-28.0,-39.0,15.0,8.142857142857142
Montana,2020-04-17,-37.0,-2.0,41.0,-26.0,-38.0,15.0,8.142857142857142
Montana,2020-04-18,-42.0,-7.0,8.0,-28.0,-32.0,10.0,7.0
Montana,2020-04-19,-36.0,-8.0,44.0,-31.0,-32.0,7.0,5.571428571428571
Montana,2020-04-20,-28.0,-2.0,72.0,-26.0,-37.0,11.0,5.571428571428571
Montana,2020-04-21,-31.0,1.0,93.0,-24.0,-39.0,12.0,5.0
Montana,2020-04-22,-32.0,-2.0,49.0,-26.0,-38.0,13.0,3.857142857142857
Montana,2020-04-23,-36.0,-3.0,10.0,-29.0,-38.0,15.0,3.142857142857143
Montana,2020-04-24,-35.0,0.0,37.0,-22.0,-37.0,14.0,3.142857142857143
Montana,2020-04-25,-37.0,1.0,53.0,-23.0,-30.0,7.0,2.7142857142857144
Montana,2020-04-26,-28.0,1.0,79.0,-23.0,-29.0,5.0,2.2857142857142856
Montana,2020-04-27,-24.0,1.0,28.0,-26.0,-33.0,11.0,2.0
Montana,2020-04-28,-23.0,7.0,90.0,-18.0,-35.0,3.0,1.7142857142857142
Montana,2020-04-29,-22.0,7.0,101.0,-19.0,-35.0,10.0,1.2857142857142858
Montana,2020-04-30,-23.0,5.0,43.0,-21.0,-35.0,12.0,1.2857142857142858
Montana,2020-05-01,-23.0,13.0,72.0,-16.0,-33.0,11.0,1.2857142857142858
Montana,2020-05-02,-23.0,15.0,93.0,-13.0,-25.0,4.0,1.4285714285714286
Montana,2020-05-03,-21.0,7.0,31.0,-20.0,-24.0,5.0,1.1428571428571428
Montana,2020-05-04,-8.0,11.0,60.0,-18.0,-27.0,8.0,0.8571428571428571
Montana,2020-05-05,-10.0,15.0,94.0,-13.0,-29.0,8.0,0.7142857142857143
Montana,2020-05-06,-15.0,8.0,33.0,-16.0,-30.0,10.0,0.7142857142857143
Montana,2020-05-07,-13.0,10.0,46.0,-17.0,-30.0,10.0,0.8571428571428571
Montana,2020-05-08,-16.0,12.0,59.0,-12.0,-29.0,10.0,0.7142857142857143
Montana,2020-05-09,-13.0,24.0,84.0,-7.0,-19.0,3.0,0.42857142857142855
Montana,2020-05-10,-5.0,22.0,62.0,-8.0,-17.0,1.0,0.14285714285714285
Montana,2020-05-11,-12.0,4.0,34.0,-15.0,-27.0,8.0,0.2857142857142857
Montana,2020-05-12,-14.0,6.0,29.0,-15.0,-29.0,10.0,0.42857142857142855
Montana,2020-05-13,-10.0,9.0,56.0,-14.0,-28.0,9.0,0.8571428571428571
Montana,2020-05-14,-8.0,9.0,97.0,-14.0,-28.0,8.0,1.0
Montana,2020-05-15,-14.0,8.0,43.0,-15.0,-29.0,10.0,1.1428571428571428
Montana,2020-05-16,-13.0,16.0,107.0,-6.0,-16.0,2.0,1.4285714285714286
Montana,2020-05-17,-6.0,13.0,97.0,-7.0,-14.0,1.0,1.7142857142857142
Montana,2020-05-18,-3.0,11.0,85.0,-10.0,-25.0,6.0,1.5714285714285714
Montana,2020-05-19,-4.0,11.0,90.0,-9.0,-27.0,7.0,2.7142857142857144
Montana,2020-05-20,-3.0,13.0,63.0,-9.0,-27.0,8.0,2.2857142857142856
Montana,2020-05-21,-2.0,14.0,76.0,-5.0,-27.0,8.0,1.8571428571428572
Montana,2020-05-22,-7.0,18.0,96.0,-2.0,-28.0,7.0,1.8571428571428572
Montana,2020-05-23,-13.0,15.0,68.0,-6.0,-18.0,3.0,1.5714285714285714
Montana,2020-05-24,-2.0,19.0,144.0,0.0,-16.0,0.0,1.2857142857142858
Montana,2020-05-25,-10.0,11.0,213.0,-9.0,-67.0,10.0,1.2857142857142858
Montana,2020-05-26,-1.0,15.0,110.0,-8.0,-25.0,6.0,0.14285714285714285
Montana,2020-05-27,0.0,15.0,136.0,-4.0,-24.0,5.0,1.0
Montana,2020-05-28,2.0,17.0,142.0,-1.0,-24.0,5.0,2.0
Montana,2020-05-29,-6.0,17.0,134.0,1.0,-24.0,5.0,3.7142857142857144
Montana,2020-05-30,-9.0,21.0,149.0,5.0,-10.0,0.0,3.7142857142857144
Montana,2020-05-31,2.0,18.0,108.0,10.0,-8.0,-1.0,5.142857142857143
Montana,2020-06-01,8.0,18.0,121.0,1.0,-21.0,3.0,6.285714285714286
Montana,2020-06-02,7.0,19.0,149.0,3.0,-23.0,4.0,6.571428571428571
Montana,2020-06-03,6.0,21.0,134.0,3.0,-23.0,4.0,7.714285714285714
Montana,2020-06-04,6.0,21.0,141.0,4.0,-23.0,4.0,6.571428571428571
Montana,2020-06-05,-1.0,20.0,139.0,5.0,-24.0,4.0,5.0
Montana,2020-06-06,-6.0,18.0,70.0,3.0,-11.0,2.0,5.0
Montana,2020-06-07,5.0,18.0,74.0,9.0,-9.0,1.0,4.714285714285714
Montana,2020-06-08,6.0,15.0,78.0,2.0,-22.0,6.0,3.5714285714285716
Montana,2020-06-09,4.0,16.0,117.0,5.0,-22.0,5.0,4.142857142857143
Montana,2020-06-10,7.0,18.0,152.0,6.0,-22.0,4.0,3.142857142857143
Montana,2020-06-11,8.0,21.0,185.0,10.0,-23.0,3.0,4.857142857142857
Montana,2020-06-12,0.0,20.0,176.0,10.0,-24.0,3.0,6.857142857142857
Montana,2020-06-13,-2.0,21.0,144.0,14.0,-10.0,0.0,6.857142857142857
Montana,2020-06-14,8.0,20.0,93.0,22.0,-8.0,0.0,8.714285714285714
Montana,2020-06-15,11.0,20.0,151.0,13.0,-21.0,3.0,9.142857142857142
Montana,2020-06-16,8.0,17.0,122.0,8.0,-23.0,5.0,10.857142857142858
Montana,2020-06-17,7.0,16.0,82.0,4.0,-24.0,6.0,9.857142857142858
Montana,2020-06-18,9.0,19.0,149.0,15.0,-23.0,4.0,13.285714285714286
Montana,2020-06-19,2.0,20.0,177.0,16.0,-25.0,2.0,15.714285714285714
Montana,2020-06-20,-1.0,25.0,166.0,19.0,-9.0,-1.0,18.285714285714285
Montana,2020-06-21,12.0,29.0,174.0,31.0,-8.0,-4.0,15.428571428571429
Montana,2020-06-22,14.0,21.0,222.0,20.0,-23.0,2.0,17.428571428571427
Montana,2020-06-23,12.0,23.0,248.0,16.0,-24.0,3.0,19.428571428571427
Montana,2020-06-24,11.0,21.0,197.0,14.0,-23.0,3.0,24.714285714285715
Montana,2020-06-25,13.0,24.0,216.0,20.0,-23.0,3.0,23.285714285714285
Montana,2020-06-26,3.0,24.0,219.0,23.0,-25.0,2.0,22.0
Montana,2020-06-27,-1.0,23.0,188.0,31.0,-11.0,-1.0,19.428571428571427
Montana,2020-06-28,9.0,21.0,110.0,33.0,-7.0,0.0,28.857142857142858
Montana,2020-06-29,13.0,19.0,104.0,19.0,-23.0,6.0,33.285714285714285
Montana,2020-06-30,13.0,21.0,143.0,16.0,-24.0,6.0,36.0
Montana,2020-07-01,18.0,29.0,191.0,25.0,-24.0,3.0,40.0
Montana,2020-07-02,23.0,41.0,263.0,43.0,-27.0,2.0,42.0
Montana,2020-07-03,6.0,41.0,276.0,32.0,-49.0,6.0,39.42857142857143
Montana,2020-07-04,-24.0,32.0,255.0,14.0,-27.0,-2.0,45.0
Montana,2020-07-05,6.0,26.0,224.0,43.0,-13.0,-4.0,47.142857142857146
Montana,2020-07-06,20.0,31.0,262.0,38.0,-28.0,2.0,40.285714285714285
Montana,2020-07-07,13.0,24.0,201.0,28.0,-27.0,5.0,50.42857142857143
Montana,2020-07-08,13.0,26.0,231.0,25.0,-25.0,4.0,54.714285714285715
Montana,2020-07-09,13.0,27.0,252.0,27.0,-25.0,3.0,63.714285714285715
Montana,2020-07-10,2.0,24.0,205.0,28.0,-27.0,4.0,66.42857142857143
Montana,2020-07-11,-2.0,28.0,235.0,38.0,-10.0,-2.0,72.85714285714286
Montana,2020-07-12,10.0,29.0,205.0,46.0,-8.0,-2.0,84.57142857142857
Montana,2020-07-13,15.0,26.0,237.0,27.0,-25.0,3.0,84.85714285714286
Montana,2020-07-14,12.0,25.0,256.0,25.0,-26.0,4.0,83.0
Montana,2020-07-15,13.0,28.0,243.0,25.0,-25.0,3.0,107.42857142857143
Montana,2020-07-16,11.0,29.0,258.0,30.0,-26.0,3.0,110.42857142857143
Montana,2020-07-17,0.0,23.0,206.0,27.0,-28.0,4.0,110.42857142857143
Montana,2020-07-18,-3.0,28.0,224.0,34.0,-12.0,-1.0,113.42857142857143
Montana,2020-07-19,10.0,31.0,234.0,46.0,-10.0,-3.0,98.85714285714286
Montana,2020-07-20,15.0,27.0,254.0,29.0,-25.0,3.0,111.14285714285714
Montana,2020-07-21,10.0,26.0,268.0,23.0,-27.0,4.0,108.57142857142857
Montana,2020-07-22,10.0,27.0,251.0,25.0,-25.0,4.0,98.71428571428571
Montana,2020-07-23,10.0,24.0,216.0,30.0,-26.0,4.0,99.28571428571429
Montana,2020-07-24,2.0,26.0,234.0,29.0,-27.0,4.0,125.85714285714286
Montana,2020-07-25,-3.0,28.0,228.0,37.0,-12.0,-1.0,124.42857142857143
Montana,2020-07-26,10.0,32.0,244.0,51.0,-10.0,-3.0,121.14285714285714
Montana,2020-07-27,14.0,26.0,259.0,30.0,-25.0,3.0,108.57142857142857
Montana,2020-07-28,9.0,24.0,245.0,25.0,-26.0,4.0,136.42857142857142
Montana,2020-07-29,9.0,25.0,234.0,24.0,-26.0,4.0,124.42857142857143
Montana,2020-07-30,11.0,27.0,252.0,26.0,-27.0,3.0,131.0
Montana,2020-07-31,3.0,28.0,230.0,28.0,-28.0,3.0,102.57142857142857
Montana,2020-08-01,-2.0,29.0,212.0,43.0,-12.0,-1.0,105.57142857142857
Montana,2020-08-02,11.0,34.0,233.0,51.0,-9.0,-3.0,116.0
Montana,2020-08-03,17.0,31.0,230.0,37.0,-25.0,3.0,133.28571428571428
Montana,2020-08-04,13.0,30.0,260.0,29.0,-26.0,3.0,108.85714285714286
Montana,2020-08-05,12.0,27.0,243.0,26.0,-26.0,3.0,116.14285714285714
Montana,2020-08-06,11.0,26.0,227.0,33.0,-27.0,4.0,112.85714285714286
Montana,2020-08-07,2.0,24.0,218.0,31.0,-28.0,3.0,131.85714285714286
Montana,2020-08-08,-2.0,27.0,212.0,44.0,-12.0,-1.0,124.42857142857143
Montana,2020-08-09,11.0,30.0,227.0,55.0,-9.0,-3.0,117.71428571428571
Montana,2020-08-10,15.0,26.0,250.0,33.0,-26.0,2.0,100.42857142857143
Montana,2020-08-11,13.0,25.0,255.0,28.0,-27.0,3.0,122.85714285714286
Montana,2020-08-12,12.0,24.0,212.0,28.0,-26.0,4.0,115.71428571428571
Montana,2020-08-13,12.0,22.0,231.0,28.0,-27.0,3.0,113.57142857142857
Montana,2020-08-14,4.0,23.0,220.0,33.0,-28.0,3.0,93.28571428571429
Montana,2020-08-15,-1.0,27.0,213.0,39.0,-12.0,-2.0,101.0
Montana,2020-08-16,12.0,29.0,216.0,54.0,-10.0,-3.0,108.85714285714286
Montana,2020-08-17,14.0,24.0,,32.0,-25.0,2.0,118.57142857142857
Montana,2020-08-18,10.0,22.0,,23.0,-25.0,4.0,79.71428571428571
Montana,2020-08-19,9.0,19.0,,20.0,-25.0,3.0,79.0
Montana,2020-08-20,10.0,19.0,,27.0,-25.0,3.0,96.42857142857143
